LUC,GCM,RCP,Timestep,Mean,Lower,Upper
High,HadGEM2-ES,rcp85,2002,-27.3,-27.9,-26.9
High,HadGEM2-ES,rcp85,2003,-6.3,-6.7,-5.8
High,HadGEM2-ES,rcp85,2004,7.2,6.7,7.7
High,HadGEM2-ES,rcp85,2005,38.5,38.1,39
High,HadGEM2-ES,rcp85,2006,4.5,3.9,4.9
High,HadGEM2-ES,rcp85,2007,-50.1,-50.6,-49.7
High,HadGEM2-ES,rcp85,2008,-28.8,-29.5,-28.1
High,HadGEM2-ES,rcp85,2009,-19.2,-19.9,-18.6
High,HadGEM2-ES,rcp85,2010,60.2,59.5,60.8
High,HadGEM2-ES,rcp85,2011,-4.1,-4.8,-3.5
High,HadGEM2-ES,rcp85,2012,-6.2,-6.9,-5.4
High,HadGEM2-ES,rcp85,2013,-91.1,-93.1,-89.8
High,HadGEM2-ES,rcp85,2014,-23.6,-25.7,-22.3
High,HadGEM2-ES,rcp85,2015,-45.8,-47.8,-44.6
High,HadGEM2-ES,rcp85,2016,49.5,47.4,50.9
High,HadGEM2-ES,rcp85,2017,-72,-74.8,-69.4
High,HadGEM2-ES,rcp85,2018,-7.6,-10.1,-5.8
High,HadGEM2-ES,rcp85,2019,-0.4,-3.3,2.3
High,HadGEM2-ES,rcp85,2020,-27.9,-30.4,-25.8
High,HadGEM2-ES,rcp85,2021,19.8,17.4,22.1
High,HadGEM2-ES,rcp85,2022,-17.8,-20.2,-15.5
High,HadGEM2-ES,rcp85,2023,-7.9,-10.6,-5.7
High,HadGEM2-ES,rcp85,2024,-16.6,-19,-14.2
High,HadGEM2-ES,rcp85,2025,-18.3,-21.3,-15.5
High,HadGEM2-ES,rcp85,2026,11.3,8.2,13.6
High,HadGEM2-ES,rcp85,2027,26.7,23.7,29.6
High,HadGEM2-ES,rcp85,2028,-33.8,-37.5,-31.2
High,HadGEM2-ES,rcp85,2029,45.3,41.4,48.6
High,HadGEM2-ES,rcp85,2030,38.4,34.5,41.5
High,HadGEM2-ES,rcp85,2031,-28.4,-31.9,-25.3
High,HadGEM2-ES,rcp85,2032,9.9,6,13.3
High,HadGEM2-ES,rcp85,2033,37.2,33.7,40.3
High,HadGEM2-ES,rcp85,2034,-24.2,-27.1,-21
High,HadGEM2-ES,rcp85,2035,-25.5,-28.4,-22.7
High,HadGEM2-ES,rcp85,2036,-27.1,-29.1,-25
High,HadGEM2-ES,rcp85,2037,-11.8,-15,-8.4
High,HadGEM2-ES,rcp85,2038,-3,-5,-0.6
High,HadGEM2-ES,rcp85,2039,-3.9,-6.4,-1.1
High,HadGEM2-ES,rcp85,2040,10.6,8.1,12.9
High,HadGEM2-ES,rcp85,2041,-38,-40.7,-35.5
High,HadGEM2-ES,rcp85,2042,-27.5,-29.9,-25.5
High,HadGEM2-ES,rcp85,2043,52,48.2,55.8
High,HadGEM2-ES,rcp85,2044,-17.8,-21.3,-14.7
High,HadGEM2-ES,rcp85,2045,27.4,24.8,29.7
High,HadGEM2-ES,rcp85,2046,-27.9,-30.2,-25.2
High,HadGEM2-ES,rcp85,2047,-48.2,-50.8,-45.3
High,HadGEM2-ES,rcp85,2048,-19,-22.2,-15.5
High,HadGEM2-ES,rcp85,2049,-46.2,-48.7,-43.8
High,HadGEM2-ES,rcp85,2050,50.3,47.3,53
High,HadGEM2-ES,rcp85,2051,-17.3,-20.2,-15.3
High,HadGEM2-ES,rcp85,2052,-42.4,-45,-39.4
High,HadGEM2-ES,rcp85,2053,-12.8,-15.7,-10.2
High,HadGEM2-ES,rcp85,2054,8.1,3.5,11.4
High,HadGEM2-ES,rcp85,2055,30.2,27.1,33.4
High,HadGEM2-ES,rcp85,2056,-44.2,-47.4,-40.4
High,HadGEM2-ES,rcp85,2057,-50.4,-53.8,-46.8
High,HadGEM2-ES,rcp85,2058,-52.2,-55.1,-48.7
High,HadGEM2-ES,rcp85,2059,-61.4,-64.1,-58.6
High,HadGEM2-ES,rcp85,2060,-8.1,-12.5,-4.6
High,HadGEM2-ES,rcp85,2061,-14.2,-18.1,-10.2
High,HadGEM2-ES,rcp85,2062,-24,-27.3,-20.3
High,HadGEM2-ES,rcp85,2063,-52.3,-55.5,-49
High,HadGEM2-ES,rcp85,2064,-56,-58.4,-53.5
High,HadGEM2-ES,rcp85,2065,-13.9,-16.9,-10.6
High,HadGEM2-ES,rcp85,2066,-21.9,-25.2,-17.6
High,HadGEM2-ES,rcp85,2067,-53,-55.6,-50.6
High,HadGEM2-ES,rcp85,2068,13.3,9,18.5
High,HadGEM2-ES,rcp85,2069,-13.9,-18.2,-8.2
High,HadGEM2-ES,rcp85,2070,12.1,7.4,17.5
High,HadGEM2-ES,rcp85,2071,-23,-26.4,-18.1
High,HadGEM2-ES,rcp85,2072,-16.7,-22.1,-11.9
High,HadGEM2-ES,rcp85,2073,-66.3,-68.9,-63.3
High,HadGEM2-ES,rcp85,2074,39.3,33,44.7
High,HadGEM2-ES,rcp85,2075,6.7,0.7,11.9
High,HadGEM2-ES,rcp85,2076,-22.3,-26.4,-18.5
High,HadGEM2-ES,rcp85,2077,10.1,5.9,14.4
High,HadGEM2-ES,rcp85,2078,-8.2,-12.2,-4.2
High,HadGEM2-ES,rcp85,2079,25,21.3,29.4
High,HadGEM2-ES,rcp85,2080,-31,-35.3,-27.7
High,HadGEM2-ES,rcp85,2081,-40.1,-43.5,-36.4
High,HadGEM2-ES,rcp85,2082,-46,-49.6,-42.8
High,HadGEM2-ES,rcp85,2083,-18.5,-21.4,-15.2
High,HadGEM2-ES,rcp85,2084,-6.4,-10,-3.5
High,HadGEM2-ES,rcp85,2085,32.1,28.4,35.4
High,HadGEM2-ES,rcp85,2086,-6.1,-10,-2.2
High,HadGEM2-ES,rcp85,2087,8.8,4.9,12.7
High,HadGEM2-ES,rcp85,2088,-47.6,-53.2,-43.8
High,HadGEM2-ES,rcp85,2089,31.2,26.9,35.5
High,HadGEM2-ES,rcp85,2090,24.2,20.5,27.9
High,HadGEM2-ES,rcp85,2091,-26.6,-31,-23.6
High,HadGEM2-ES,rcp85,2092,-50.2,-55,-46
High,HadGEM2-ES,rcp85,2093,-21.4,-26.1,-18
High,HadGEM2-ES,rcp85,2094,-36.9,-40,-33.6
High,HadGEM2-ES,rcp85,2095,-1.3,-4.7,2.4
High,HadGEM2-ES,rcp85,2096,-2.2,-5.1,0.6
High,HadGEM2-ES,rcp85,2097,15.3,12.5,18.3
High,HadGEM2-ES,rcp85,2098,7.3,3.6,10.6
High,HadGEM2-ES,rcp85,2099,0.4,-3.9,3.9
High,HadGEM2-ES,rcp85,2100,0.9,-3.6,5
High,HadGEM2-ES,rcp85,2101,0.7,-3.2,4.1
High,MIROC5,rcp45,2002,-27.4,-27.8,-27
High,MIROC5,rcp45,2003,-6.2,-6.7,-5.8
High,MIROC5,rcp45,2004,7.3,6.9,7.7
High,MIROC5,rcp45,2005,38.5,38.1,39
High,MIROC5,rcp45,2006,4.5,4,4.9
High,MIROC5,rcp45,2007,-50,-50.5,-49.6
High,MIROC5,rcp45,2008,-28.7,-29.6,-28.1
High,MIROC5,rcp45,2009,-19.3,-20,-18.6
High,MIROC5,rcp45,2010,60.1,59.5,60.8
High,MIROC5,rcp45,2011,-4.1,-4.7,-3.4
High,MIROC5,rcp45,2012,-6.1,-6.8,-5.5
High,MIROC5,rcp45,2013,-91,-93.1,-89.8
High,MIROC5,rcp45,2014,-23.7,-25.9,-22.3
High,MIROC5,rcp45,2015,-45.8,-47.7,-44.5
High,MIROC5,rcp45,2016,-11.6,-13.7,-10.2
High,MIROC5,rcp45,2017,-12.5,-15.1,-9.9
High,MIROC5,rcp45,2018,29.1,25.9,31.8
High,MIROC5,rcp45,2019,22.5,19.9,25.3
High,MIROC5,rcp45,2020,17.2,15,19.6
High,MIROC5,rcp45,2021,0.9,-2.3,3.6
High,MIROC5,rcp45,2022,-46.7,-50.7,-43.8
High,MIROC5,rcp45,2023,-30.5,-33.8,-27.2
High,MIROC5,rcp45,2024,25.2,22.6,28
High,MIROC5,rcp45,2025,23.5,19.9,26.9
High,MIROC5,rcp45,2026,7.5,4.5,10.1
High,MIROC5,rcp45,2027,-19,-21.7,-16.5
High,MIROC5,rcp45,2028,-23.4,-26.7,-20.5
High,MIROC5,rcp45,2029,-33.8,-36.9,-31.3
High,MIROC5,rcp45,2030,15.1,11.5,18.4
High,MIROC5,rcp45,2031,-2.8,-5.9,1.1
High,MIROC5,rcp45,2032,43.4,40.3,46.4
High,MIROC5,rcp45,2033,-38.7,-41.8,-36.3
High,MIROC5,rcp45,2034,-28.6,-31.6,-25.6
High,MIROC5,rcp45,2035,-54.1,-56.9,-50.8
High,MIROC5,rcp45,2036,32.5,29.3,35.4
High,MIROC5,rcp45,2037,34.3,31.2,37.2
High,MIROC5,rcp45,2038,2.5,-0.5,5.6
High,MIROC5,rcp45,2039,40.6,37.5,44.3
High,MIROC5,rcp45,2040,-61.9,-64.7,-59.8
High,MIROC5,rcp45,2041,-22.4,-25.8,-19.2
High,MIROC5,rcp45,2042,29.3,26.5,32.1
High,MIROC5,rcp45,2043,50.1,46.9,52.7
High,MIROC5,rcp45,2044,-48.4,-51.7,-45.7
High,MIROC5,rcp45,2045,-22.6,-27,-18.8
High,MIROC5,rcp45,2046,-59.2,-62.7,-55.9
High,MIROC5,rcp45,2047,-25.2,-28.7,-22.4
High,MIROC5,rcp45,2048,12.4,9.5,15.1
High,MIROC5,rcp45,2049,61.6,57.9,64.5
High,MIROC5,rcp45,2050,18.2,14.2,21.5
High,MIROC5,rcp45,2051,3.2,-0.7,6.1
High,MIROC5,rcp45,2052,-46.1,-50.1,-42.5
High,MIROC5,rcp45,2053,-48.5,-51.6,-45.6
High,MIROC5,rcp45,2054,-41.8,-44.5,-39.2
High,MIROC5,rcp45,2055,1.2,-2.8,4.8
High,MIROC5,rcp45,2056,10.7,6.5,14.6
High,MIROC5,rcp45,2057,-28.5,-32.3,-24.5
High,MIROC5,rcp45,2058,-46.5,-51.5,-42.1
High,MIROC5,rcp45,2059,-25.6,-29.4,-22.8
High,MIROC5,rcp45,2060,-36.8,-39.5,-34.8
High,MIROC5,rcp45,2061,-2.9,-6.2,-0.2
High,MIROC5,rcp45,2062,5.9,1.9,9.1
High,MIROC5,rcp45,2063,22.3,19.1,25.2
High,MIROC5,rcp45,2064,-10.8,-14.5,-7.6
High,MIROC5,rcp45,2065,-19.1,-23.3,-15.4
High,MIROC5,rcp45,2066,-6.8,-10,-4.1
High,MIROC5,rcp45,2067,-4.8,-9.3,-1.6
High,MIROC5,rcp45,2068,27.1,24.4,30
High,MIROC5,rcp45,2069,-20.6,-25.9,-16.7
High,MIROC5,rcp45,2070,-7.9,-11.2,-5
High,MIROC5,rcp45,2071,18.8,15.9,21.7
High,MIROC5,rcp45,2072,-41.7,-46.1,-37.7
High,MIROC5,rcp45,2073,-30.7,-34,-28.1
High,MIROC5,rcp45,2074,-33.6,-36.9,-30.8
High,MIROC5,rcp45,2075,-13,-15.9,-10.1
High,MIROC5,rcp45,2076,-30,-33,-26.8
High,MIROC5,rcp45,2077,-14.4,-18.1,-10.8
High,MIROC5,rcp45,2078,-10.6,-14.1,-7.2
High,MIROC5,rcp45,2079,-24.3,-27.7,-20.8
High,MIROC5,rcp45,2080,-23.6,-27.1,-21.1
High,MIROC5,rcp45,2081,-52.1,-55.3,-48.4
High,MIROC5,rcp45,2082,51.4,47.6,55.8
High,MIROC5,rcp45,2083,-21.1,-26.4,-15.5
High,MIROC5,rcp45,2084,-31,-34.1,-28
High,MIROC5,rcp45,2085,-51.4,-55.1,-48.9
High,MIROC5,rcp45,2086,-10.1,-14.4,-6.3
High,MIROC5,rcp45,2087,-19.7,-23.3,-16.7
High,MIROC5,rcp45,2088,56.2,51.5,61.3
High,MIROC5,rcp45,2089,-35.1,-38.7,-32.1
High,MIROC5,rcp45,2090,-14.2,-17.6,-9.9
High,MIROC5,rcp45,2091,0.9,-3,5.2
High,MIROC5,rcp45,2092,-39.3,-42.8,-36.3
High,MIROC5,rcp45,2093,-29.3,-32.6,-25.5
High,MIROC5,rcp45,2094,18.1,13.5,21.6
High,MIROC5,rcp45,2095,-35.7,-39.4,-32.6
High,MIROC5,rcp45,2096,-5.2,-8.9,-1.3
High,MIROC5,rcp45,2097,3.7,0,7.2
High,MIROC5,rcp45,2098,4.6,0.2,8.6
High,MIROC5,rcp45,2099,9.5,5.3,14.1
High,MIROC5,rcp45,2100,7.8,3.1,12.8
High,MIROC5,rcp45,2101,7.4,3,10.8
High,MIROC5,rcp85,2002,-27.3,-27.8,-26.9
High,MIROC5,rcp85,2003,-6.3,-6.8,-5.8
High,MIROC5,rcp85,2004,7.2,6.8,7.6
High,MIROC5,rcp85,2005,38.6,38.1,39
High,MIROC5,rcp85,2006,4.5,4.1,5
High,MIROC5,rcp85,2007,-50,-50.4,-49.6
High,MIROC5,rcp85,2008,-28.8,-29.4,-28.2
High,MIROC5,rcp85,2009,-19.3,-20.1,-18.5
High,MIROC5,rcp85,2010,60.2,59.6,60.8
High,MIROC5,rcp85,2011,-4.1,-4.7,-3.4
High,MIROC5,rcp85,2012,-6.1,-6.8,-5.3
High,MIROC5,rcp85,2013,-91,-92.8,-89.7
High,MIROC5,rcp85,2014,-23.7,-26.1,-22.2
High,MIROC5,rcp85,2015,-45.7,-47.7,-44.3
High,MIROC5,rcp85,2016,39.7,37.7,41.4
High,MIROC5,rcp85,2017,-48.1,-50.8,-45.3
High,MIROC5,rcp85,2018,-14,-16.1,-12.3
High,MIROC5,rcp85,2019,20.9,18.4,23
High,MIROC5,rcp85,2020,-46.3,-49.5,-43.8
High,MIROC5,rcp85,2021,-10.4,-15.7,-5.2
High,MIROC5,rcp85,2022,59.5,52,67.2
High,MIROC5,rcp85,2023,-37.8,-43.2,-32.4
High,MIROC5,rcp85,2024,-30.5,-35.8,-25.5
High,MIROC5,rcp85,2025,-6.9,-14,-1.4
High,MIROC5,rcp85,2026,23.1,16.9,28.9
High,MIROC5,rcp85,2027,3.4,-2.2,9
High,MIROC5,rcp85,2028,-27.5,-30.8,-23.4
High,MIROC5,rcp85,2029,-44.1,-47.2,-41.1
High,MIROC5,rcp85,2030,-5.7,-9.7,-0.8
High,MIROC5,rcp85,2031,-28.6,-31.9,-25.4
High,MIROC5,rcp85,2032,-10.9,-14.4,-7.1
High,MIROC5,rcp85,2033,13.4,9.4,16.9
High,MIROC5,rcp85,2034,-12.7,-15.2,-9.8
High,MIROC5,rcp85,2035,-11.4,-14.6,-8.3
High,MIROC5,rcp85,2036,-15.4,-19.7,-12.1
High,MIROC5,rcp85,2037,-2.2,-4.4,0.1
High,MIROC5,rcp85,2038,-36.6,-40.3,-33.1
High,MIROC5,rcp85,2039,47,42.9,49.9
High,MIROC5,rcp85,2040,-33.8,-37.6,-30
High,MIROC5,rcp85,2041,13.9,10.8,16.9
High,MIROC5,rcp85,2042,-2.2,-4.9,0.2
High,MIROC5,rcp85,2043,30.8,27.9,33.2
High,MIROC5,rcp85,2044,-60.1,-63.4,-57.3
High,MIROC5,rcp85,2045,-23.4,-26.3,-21.2
High,MIROC5,rcp85,2046,-26.4,-28.8,-24.3
High,MIROC5,rcp85,2047,-20.9,-23.5,-18.7
High,MIROC5,rcp85,2048,-1.2,-3.7,1.4
High,MIROC5,rcp85,2049,1,-2.8,3.8
High,MIROC5,rcp85,2050,-8.3,-11.3,-5.9
High,MIROC5,rcp85,2051,-18.1,-20.7,-15.5
High,MIROC5,rcp85,2052,-36.2,-38.8,-34.3
High,MIROC5,rcp85,2053,-32.3,-34.7,-29.5
High,MIROC5,rcp85,2054,-27.3,-29.4,-25.3
High,MIROC5,rcp85,2055,40.8,37,44.9
High,MIROC5,rcp85,2056,36,32.6,39.4
High,MIROC5,rcp85,2057,-62.7,-66.8,-59.1
High,MIROC5,rcp85,2058,-49.9,-52.7,-47.4
High,MIROC5,rcp85,2059,-45.8,-48.6,-43.3
High,MIROC5,rcp85,2060,4.8,1.1,8.2
High,MIROC5,rcp85,2061,-10.6,-14.5,-7.5
High,MIROC5,rcp85,2062,-6.4,-9.4,-2.9
High,MIROC5,rcp85,2063,41.5,37.5,45.6
High,MIROC5,rcp85,2064,-32.2,-35.3,-29.4
High,MIROC5,rcp85,2065,-9.2,-12.6,-6.3
High,MIROC5,rcp85,2066,-73.7,-76.6,-71.2
High,MIROC5,rcp85,2067,6.4,3.7,8.8
High,MIROC5,rcp85,2068,43.4,38.2,46.7
High,MIROC5,rcp85,2069,-8.9,-12.8,-5.3
High,MIROC5,rcp85,2070,-8,-10.9,-5.5
High,MIROC5,rcp85,2071,-23.2,-25.7,-20.9
High,MIROC5,rcp85,2072,27.8,24.6,30.8
High,MIROC5,rcp85,2073,-27,-29.8,-24.2
High,MIROC5,rcp85,2074,70.9,67.1,74.6
High,MIROC5,rcp85,2075,-5.3,-8.9,-2.3
High,MIROC5,rcp85,2076,-49.8,-52.2,-46.9
High,MIROC5,rcp85,2077,-8.7,-12.6,-5.2
High,MIROC5,rcp85,2078,-7.3,-10.6,-4.1
High,MIROC5,rcp85,2079,-9.3,-13.2,-5.9
High,MIROC5,rcp85,2080,18,15.3,20.8
High,MIROC5,rcp85,2081,16.3,12.8,19.9
High,MIROC5,rcp85,2082,-46.2,-49.4,-42.9
High,MIROC5,rcp85,2083,43.9,40.3,47
High,MIROC5,rcp85,2084,-22.8,-26.1,-19.9
High,MIROC5,rcp85,2085,-31.6,-34.3,-29
High,MIROC5,rcp85,2086,-40.1,-42.9,-37.2
High,MIROC5,rcp85,2087,14.1,10.5,17.1
High,MIROC5,rcp85,2088,-27.4,-31.8,-23.4
High,MIROC5,rcp85,2089,-10.7,-13.5,-8.1
High,MIROC5,rcp85,2090,37.7,34.4,40.8
High,MIROC5,rcp85,2091,-23.1,-26.8,-19.8
High,MIROC5,rcp85,2092,-52.5,-55.3,-49.6
High,MIROC5,rcp85,2093,-17.6,-21.2,-13.9
High,MIROC5,rcp85,2094,-3.8,-7.8,-0
High,MIROC5,rcp85,2095,-27.8,-30.9,-24.8
High,MIROC5,rcp85,2096,-16.6,-20.3,-13
High,MIROC5,rcp85,2097,13.8,8.5,18.2
High,MIROC5,rcp85,2098,-9.6,-14.8,-5.7
